id,list_rank,bgm_rank,name,name_cn,year,score,votes,tags,url
278826,542,1025,Re:ゼロから始める異世界生活 2nd season,Re：从零开始的异世界生活 第二季,2020,7.4,14497,异世界|轻小说改|WHITEFOX|2020年7月|奇幻|TV|Re:ゼロから始める異世界生活|轮回|战斗|轻改|2020|后宫|小说改|日本|穿越|恋爱|续作|Re:从零开始异世界生活|2020年4月|渡邊政治|渡边政治|冒险|悬疑|re0|热血|Re：从零开始的异世界生活|2020年|WHITE_FOX|长月达平|横谷昌宏,https://chii.in/subject/278826
309,544,1029,true tears,真实之泪,2008,7.4,7084,P.A.WORKS|真实之泪|校园|党争|TV|三角|养女|原创|2008年1月|恋爱|2008|养鸡女|爱情|True_Tears|PAWorks|养鸡党|冈田麿里|名塚佳织|青春|西村纯二|岡田麿里|日本|西村純二|韩剧|治愈|冈田磨里|GAL改|TT|游戏改|真实,https://chii.in/subject/309
37694,546,1038,To LOVEる-とらぶる-ダークネス,出包王女Darkness,2012,7.4,5660,后宫|卖肉|出包王女Darkness|2012年10月|TV|XEBEC|漫画改|ToLoveる|2012|肉|校园|老湿|良心|圣光|漫改|花泽香菜|搞笑|肉番|豊崎愛生|日本|恋爱|续作|日常|ATX|出包王女|奇幻|大槻敦史|矢吹健太朗|ToLove|矢吹健太郎,https://chii.in/subject/37694
140001,550,1046,Re:ゼロから始める異世界生活,Re：从零开始的异世界生活,2016,7.4,22833,轻小说改|异世界|2016年4月|穿越|WHITEFOX|Re:从零开始异世界生活|奇幻|TV|轻改|轮回|2016|战斗|小说改|小林裕介|恋爱|日本|中村悠一|后宫|2016年四月番|渡边政治|長月達平|渡邊政治|高桥李依|2016年|冒险|悬疑|热血|剧情|re0|半年番,https://chii.in/subject/140001
240038,552,1050,青春ブタ野郎はバニーガール先輩の夢を見ない,青春猪头少年不会梦到兔女郎学姐,2018,7.4,23381,恋爱|轻小说改|校园|CloverWorks|2018年10月|青春|TV|鴨志田一|奇幻|轻改|2018|小说改|种崎敦美|日本|石川界人|増井壮一|治愈|日常|后宫|搞笑|鸭志田一|青春猪头少年系列|2018年|增井壮一|横谷昌宏|科幻|纯爱|催泪|TV　|TＶ,https://chii.in/subject/240038
168204,557,1065,宇宙パトロールルル子,宇宙巡警露露子,2016,7.4,5113,TRIGGER|今石洋之|泡面番|原创|搞笑|TV|2016年4月|2016|恋爱|宇宙巡警露露子|泡面|雨宫哲|M·A·O|日本|2016年|战斗|原创动画|科幻|热血|雨宮哲|neta|扳机社|电波|日常|日本动画|脑洞|萌|TVA|榎木淳弥|喜剧,https://chii.in/subject/168204
179949,558,1066,小林さんちのメイドラゴン,小林家的龙女仆,2017,7.4,21636,京阿尼|日常|搞笑|百合|2017年1月|漫画改|TV|小林家的妹抖龙|京都动画|武本康弘|2017|漫改|萌|萌系|京都|日本|萌豚|治愈|奇幻|轻百合|京都アニメーション|小林家的龙女仆|2017年|门胁未来|废萌|喜剧|轻百|女仆|山田由香|田村睦心,https://chii.in/subject/179949
105075,559,1069,血界戦線,血界战线,2015,7.4,9297,BONES|漫画改|2015年4月|战斗|TV|血界战线|奇幻|2015|漫改|热血|松本理惠|石田彰|中井和哉|搞笑|内藤泰弘|日本|阪口大助|松本理恵|钉宫理惠|骨头社|古家和尚|日常|2015年|科幻|川元利浩|群像|日本动画|燃|岩崎太整|季番,https://chii.in/subject/105075
41488,565,1084,さくら荘のペットな彼女,樱花庄的宠物女孩,2012,7.4,18033,J.C.STAFF|校园|樱花庄的宠物女孩|轻小说改|恋爱|治愈|2012年10月|TV|励志|茅野爱衣|2012|松冈祯丞|冈田麿里|轻改|小说改|轻小说|青春|日常|日本|鸭志田一|搞笑|石塚敦子|后宫|2012十月番|党争|岡田麿里|2012年|いしづかあつこ|催泪|鴨志田一,https://chii.in/subject/41488
208908,566,1089,NEW GAME!!,,2017,7.4,7392,芳文社|百合|动画工房|职场|2017年7月|日常|漫画改|TV|萌豚|2017|萌|漫改|NEWGAME|游戏制作|藤原佳幸|轻百合|日本|動画工房|搞笑|治愈|续作|志茂文彦|2017年|萌系|轻百|日笠阳子|茅野爱衣|高田忧希|茅野愛衣|得能正太郎,https://chii.in/subject/208908
64140,567,1094,ログ・ホライズン,记录的地平线,2013,7.4,6696,轻小说改|网游|2013年10月|记录的地平线|TV|奇幻|Satelight|战斗|2013|异世界|橙乃ままれ|轻改|高梨康治|卫星社|小说改|轻小说|穿越|日本|石平信司|寺岛拓笃|游戏|前野智昭|2013年|冒险|智斗|群像|サテライト|加藤英美里|NHK|半年番,https://chii.in/subject/64140
102134,576,1113,やはり俺の青春ラブコメはまちがっている。続,我的青春恋爱物语果然有问题 续,2015,7.4,18351,轻小说改|恋爱|校园|我的青春恋爱物语果然有问题|2015年4月|大老师|Feel.|TV|2015|轻改|早见沙织|东山奈央|后宫|青春|小说改|日本|日常|党争|及川啓|渡航|续作|及川启|2015年|搞笑|春物|佐仓绫音|菅正太郎|江口拓也|悠木碧|季番,https://chii.in/subject/102134
805,586,1132,瀬戸の花嫁,濑户的花嫁,2007,7.4,5158,搞笑|瀬戸の花嫁|人鱼|GONZO|TV|2007年4月|仁侠|恶搞|岸诚二|漫画改|黑道|恋爱|2007|AIC|漫改|后宫|瀬戸嫁|校园|kuso|日常|日本|最萌|奇幻|2007年|最萌2007推荐|岸誠二|终结者|颜艺|濑户的花嫁|爆笑,https://chii.in/subject/805
3326,588,1135,バカとテストと召喚獣,笨蛋，测验，召唤兽,2010,7.4,13332,搞笑|笨蛋测验召唤兽|轻小说改|校园|秀吉|2010年1月|TV|大沼心|性别秀吉|2010|SILVERLINK.|伪娘|日常|萌|笨蛋|轻改|小说改|废柴男主|恋爱|后宫|轻小说|日本|战斗|2010年|SILVERLINK|加滕英美里|FFF团|召唤|奇幻|下野紘,https://chii.in/subject/3326
29648,590,1141,中二病でも恋がしたい！,中二病也要谈恋爱！,2012,7.4,24989,京阿尼|恋爱|中二病也要谈恋爱|搞笑|轻小说改|校园|2012年10月|中二|TV|京都动画|2012|中二病|福山润|轻改|小说改|花泽香菜|石原立也|日常|日本|青春|我只能呵呵|治愈|花田十辉|京都|京都アニメーション|萌|2012十月番|内田真礼|2012年|纯爱,https://chii.in/subject/29648
150775,592,1144,NEW GAME!,,2016,7.4,9103,芳文社|百合|动画工房|日常|2016年7月|TV|漫画改|职场|萌豚|萌|2016|漫改|動画工房|轻百合|藤原佳幸|志茂文彦|日本|治愈|搞笑|2016年|萌系|NEWGAME|得能正太郎|轻百|日笠阳子|茅野爱衣|new|高田忧希|日笠陽子|茅野愛衣,https://chii.in/subject/150775
106818,595,1147,暗殺教室,暗杀教室,2015,7.4,10792,搞笑|漫画改|校园|2015年1月|暗殺教室|TV|战斗|Lerche|2015|岸诚二|漫改|福山润|治愈|杉田智和|福山潤|日本|日常|逢坂良太|奇幻|热血|上江洲诚|暗杀教室|JUMP|岸誠二|2015年|励志|催泪|成长|杀老师|青春,https://chii.in/subject/106818
808,603,1171,ハヤテのごとく!,旋风管家,2007,7.4,5400,钉宫理惠|旋风管家|搞笑|傲娇|2007年4月|TV|大小姐|漫画改|2007|喜剧|neta|恶搞|欠债管家|钉宫病|后宫|伪娘|SynergySP|ハヤテのごとく！|漫改|钉宫|日本|日常|恋爱|川口敬一郎|最萌|校园|吐槽|伊藤静|J.C.STAFF|动画,https://chii.in/subject/808
2567,604,1172,生徒会の一存,学生会的一己之见,2009,7.4,8136,后宫|吐槽|学生会的一己之见～碧阳学园学生会议事录|轻小说改|TV|2009年10月|校园|生徒会の一存|neta|狗神煌|2009|搞笑|轻小说|神吐槽|studiodeen|学生会|小说改|日常|轻改|学生会的一己之见|日本|佐藤卓哉|恋爱|花田十辉|2009年|STUDIO_DEEN|花田十輝|小红|萌|深夏,https://chii.in/subject/2567
393037,611,1184,義妹生活,义妹生活,2024,7.4,10661,恋爱|轻小说改|2024年7月|兄妹|日常|TV|校园|studiodeen|轻改|2024|妹系|小说改|上野壮大|日本|义妹生活系列|青春|文艺|治愈|2024年|纯爱|空气系|义妹|义妹生活|妹|妹妹|妹控|スタジオディーン|仁井学|広田光毅|STUDIO_DEEN,https://chii.in/subject/393037
211936,613,1188,プリンセス・プリンシパル,Princess Principal,2017,7.4,5456,原创|大河内一楼|百合|2017年7月|TV|Studio3Hz|梶浦由記|谍战|2017|橘正纪|黒星紅白|战斗|Actas|梶浦由记|Studio_3Hz|日本|蒸汽朋克|悬疑|科幻|轻百合|Princess|间谍|奇幻|单元剧|2017年|橘正紀|アクタス|剧情|PrincessPrincipal|TVA,https://chii.in/subject/211936
37154,616,1193,ココロコネクト,心灵链环,2012,7.4,7658,恋爱|恋爱随意链接|校园|2012年7月|轻小说改|TV|大沼心|SILVERLINK.|2012|泽城美雪|京阿尼|轻改|好画风|小说改|沢城みゆき|奇幻|青春|川面真也|日本|山寨轻音部|治愈|日常|漫画改|志茂文彦|2012年|搞笑|SILVER_LINK.|丰崎爱生|七月番|SILVERLINK,https://chii.in/subject/37154
2354,619,1198,DARKER THAN BLACK -流星の双子-,DARKER THAN BLACK -流星的双子-,2009,7.4,5710,BONES|黒の契約者|流星の双子|骨头社|TV|原创|2009年10月|2009|花澤香菜|黑之契约者|战斗|李舜生|黑|银|神作的續集|奇幻|超能力|冈村天斋|DTB|黑之契约者流星の双子|岡村天斎|日本|花泽香菜|流星双子|续作|黑叔|科幻|2009年|萝莉|热血,https://chii.in/subject/2354
487630,621,1201,俺だけレベルアップな件 Season 2 -Arise from the Shadow-,我独自升级 第二季 -起于暗影-,2025,7.4,8791,龙傲天|战斗|漫画改|2025年1月|A-1Pictures|奇幻|TV|韩国|日本|漫改|韩漫|2025|热血|续作|中重俊祐|爽文|异世界|日本动画|泽野弘之|我独自升级|坂泰斗|2025年|厕纸|爽|2024|系统|日番|冒险|韩漫改|装逼,https://chii.in/subject/487630
23686,624,1204,ソードアート・オンライン,刀剑神域,2012,7.4,24385,刀剑神域|轻小说改|SAO|A-1Pictures|后宫|2012年7月|TV|网游|战斗|亚丝娜|川原砾|2012|梶浦由纪|桐人|轻改|小说改|A-1|恋爱|轻小说|日本|奇幻|异世界|伊藤智彦|热血|科幻|ソードアート・オンライン|京阿尼|游戏|2012年|户松遥,https://chii.in/subject/23686
356774,627,1210,よふかしのうた,彻夜之歌,2022,7.4,10310,恋爱|吸血鬼|奇幻|2022年7月|漫画改|TV|LIDENFILMS|漫改|日常|2022|搞笑|雨宫天|板村智幸|日本|noitaminA|横手美智子|彻夜之歌|少年向|2022年|青春|治愈|电波|纯爱|都市|宮西哲也|琴山|夜晚|宫西哲也|日本动画|ライデンフィルム,https://chii.in/subject/356774
99941,630,1219,デュラララ!!×2 承,无头骑士异闻录×2 承,2015,7.4,5474,轻小说改|2015年1月|成田良悟|DRRR！|TV|2015|朱夏|第二季|神谷浩史|电击文库|轻改|奇幻|花泽香菜|大森贵弘|群像|小说改|无头骑士异闻录|福山润|日本|剧情|大森貴弘|续作|战斗|BrainsBase|悬疑|吉森信|デュラララ!!|泽城美雪|群像剧|2015年,https://chii.in/subject/99941
386809,637,1233,【推しの子】,【我推的孩子】,2023,7.4,19932,动画工房|偶像|2023年4月|漫画改|赤坂明|恋爱|悬疑|TV|漫改|2023|转生|平牧大辅|動画工房|日本|田中仁|平牧大輔|党争|复仇|我推的孩子|平山宽菜|搞笑|日常|校园|2023年|奇幻|职场|后宫|高桥李依|赤坂アカ|剧情,https://chii.in/subject/386809
9781,641,1238,GOSICK -ゴシック-,GOSICK,2011,7.4,9715,推理|GOSICK|BONES|骨头社|哥特萝莉在卖萌|2011年1月|萝莉|悠木碧|TV|哥特|2011|恋爱|轻小说改|翻滚中的萝莉|桜庭一樹|小说改|LOLI|轻改|悬疑|日本|2011年1月番|奇幻|沢城みゆき|卖萌|哥特萝莉|萌|冈田麿里|难波日登志|治愈|2011年,https://chii.in/subject/9781
212278,642,1239,Just Because!,,2017,7.4,6915,恋爱|原创|校园|2017年10月|鸭志田一|青春|TV|PINEJAM|2017|比村奇石|胃药|小林敦|比村乳业|原创动画|日本|PINE_JAM|胃疼|党争|治愈|日常|2017年|扭曲|鴨志田一|just|2017年十月番|やなぎなぎ|轻小说改|爱情|季番|2017秋,https://chii.in/subject/212278
88287,651,1254,ご注文はうさぎですか？,请问您今天要来点兔子吗？,2014,7.4,9735,百合|萝莉|芳文社|治愈|2014年4月|日常|漫画改|WHITEFOX|萌|TV|请问您今天要来点兔子吗？|萌系|2014|漫改|佐仓绫音|轻百合|日本|種田梨沙|萌豚|废萌|桥本裕之|轻百|搞笑|橋本裕之|2014年|种田梨沙|WHITE_FOX|内田真礼|点兔|水濑祈,https://chii.in/subject/88287
515880,662,1277,ぐらんぶる Season 2,碧蓝之海 第二季,2025,7.3,7937,搞笑|漫画改|喜剧|2025年7月|日常|TV|颜艺|校园|ZERO-G|日本|碧蓝之海|漫改|2025|青年向|乌龙茶|恋爱|高松信司|续作|Liber|青春|运动|2025年|潜水|未定档|社团|ゼロジー|木村良平|井上坚二|想看|安済知佳,https://chii.in/subject/515880
82322,683,1332,花物語,花物语,2014,7.3,7194,物语系列|新房昭之|SHAFT|西尾维新|轻小说改|TV|2014年7月|2014|花物语|奇幻|百合|泽城美雪|轻改|小说改|OVA|板村智幸|日本|后宫|有生之年|物语|校园|2014年|2014年8月|神谷浩史|恋爱|阿澄佳奈|续作|吐槽|怪异|青春,https://chii.in/subject/82322
7150,684,1333,そらのおとしものf,天降之物f,2010,7.3,6425,后宫|肉|天降之物|天降软妹|2010年10月|TV|卖肉|漫画改|AIC|2010|后宫追加|搞笑|天降后宫|绅士动画|绅士|漫改|人渣树|奇幻|日本|日常|恋爱|肉番|爷爷|战斗|校园|早见沙织|天降小KK|续作|斎藤久|智神,https://chii.in/subject/7150
477207,691,1349,真夜中ぱんチ,深夜重拳,2024,7.3,6866,原创|P.A.WORKS|2024年7月|搞笑|百合|TV|无法预测的命运之舞台|奇幻|2024|日本|本间修|日常|白坂英晃|吸血鬼|本間修|轻百合|自媒体|長谷川育美|职场|2024年|偶像|深夜重拳|2024夏|喜剧|羊宮妃那|长谷川育美|直播|轻百|羊宫妃那|治愈,https://chii.in/subject/477207
132734,692,1350,冴えない彼女の育てかた ♭,路人女主的养成方法 ♭,2017,7.3,14549,A-1Pictures|轻小说改|后宫|恋爱|2017年4月|丸户史明|路人女主的养成方法|TV|党争|2017|轻改|深崎暮人|校园|小说改|日本|noitaminA|日常|路人女主|搞笑|青春|龟井干太|亀井幹太|续作|2017年|丸戸史明|松冈祯丞|加藤惠|A-1_Pictures|茅野爱衣|卖肉,https://chii.in/subject/132734
373267,693,1358,SPY×FAMILY 第2クール,间谍过家家 第2部分,2022,7.3,13945,搞笑|日常|2022年10月|WITSTUDIO|CloverWorks|漫画改|家庭喜剧|TV|漫改|2022|间谍过家家|治愈|续作|古桥一浩|日本|战斗|家庭|喜剧|古橋一浩|校园|2022年|WIT_STUDIO|早见沙织|亲情|谍战|萌|恋爱|江口拓也|奇幻|动画,https://chii.in/subject/373267
69496,694,1359,WHITE ALBUM2,白色相簿2,2013,7.3,9071,GAL改|恋爱|白色相簿|党争|2013年10月|TV|校园|Satelight|2013|游戏改|脱宅神作|leaf|和纱雪菜两党不能共存|丸户史明|安藤正臣|日本|胃疼|白学|音乐|青春|丸戸史明|白色相簿2|三角恋|2013年|雪菜哭哭哦|后宫|扭曲|生天目仁美|三角|胃药,https://chii.in/subject/69496
273843,695,1360,BEASTARS,动物狂想曲,2019,7.3,8800,orange|2019年10月|动物|TV|恋爱|漫改|校园|3D|漫画改|2019|BEASTARS|悬疑|神前暁|松見真一|日本|奇幻|オレンジ|樋口七海|剧情|furry|松见真一|战斗|神前晓|2019年|漫画改编|2019秋|板垣巴留|社会|季番|动画,https://chii.in/subject/273843
249637,699,1365,私に天使が舞い降りた！,天使降临到了我身边！,2019,7.3,11449,百合|动画工房|萝莉|日常|2019年1月|萌豚|漫画改|TV|萌|搞笑|2019|治愈|漫改|動画工房|日本|平牧大輔|轻百合|LOLI|平牧大辅|萌系|轻百|一迅社|废萌|2019年|山田由香|天使降临到了我身边|校园|上田丽奈|鬼头明里|芳文社,https://chii.in/subject/249637
282372,701,1368,安達としまむら,安达与岛村,2020,7.3,6651,百合|轻小说改|恋爱|2020年10月|校园|入间人间|TV|手冢Production|2020|轻改|日常|安达与岛村|小说改|日本|手塚PRODUCTION|GL|桑原智|治愈|2020年|手塚プロダクション|伊藤美来|青春|真百|大知慶一郎|萌|鬼頭明里|鬼头明里|季番|入間人間|大知庆一郎,https://chii.in/subject/282372
529431,707,1382,ダンダダン 第2期,胆大党 第二季,2025,7.3,8024,战斗|奇幻|漫画改|2025年7月|ScienceSARU|TV|搞笑|2025|日本|漫改|续作|校园|少年向|科幻|山代风我|恋爱|怪谈|热血|牛尾宪辅|胆大党|超能力|山代風我|2025年|2025夏|猎奇|AbelGongora|Gongora|Abel|瀬古浩司|濑古浩司,https://chii.in/subject/529431
2617,715,1399,そらのおとしもの,天降之物,2009,7.3,8456,卖肉|后宫|天降之物|2009年10月|TV|内裤飞行|AIC|漫画改|天降软妹|杀必死|2009|肉|早見沙織|搞笑|绅士|奇幻|漫改|保志総一朗|西瓜|日本|烧钱ED|校园|日常|恋爱|软妹子|肉番|战斗|早见沙织|斎藤久|2009年,https://chii.in/subject/2617
350764,721,1419,鬼滅の刃 無限列車編,鬼灭之刃 无限列车篇,2021,7.3,9629,战斗|热血|ufotable|漫画改|2021年10月|鬼灭之刃|TV|奇幻|2021|漫改|JUMP|剧场版|日本|梶浦由记|续作|外崎春雄|2021年|催泪|石田彰|搞笑|日漫|椎名豪|冒险|日本动画|励志|TVA|undefined|表番|下野紘|鬼滅の刃,https://chii.in/subject/350764
424379,725,1427,君のことが大大大大大好きな100人の彼女,超超超超超喜欢你的100个女朋友,2023,7.3,9995,后宫|恋爱|搞笑|2023年10月|漫画改|逆天|TV|校园|BiburyAnimationStudios|2023|漫改|倒贴|日常|日本|佐藤光|矢野茜|Bibury|纯爱|2023年|恋爱喜剧|喜剧|百合|奇幻|超超超超超喜欢你的100个女朋友|2023年7月|バイブリーアニメーションスタジオ|抽象|卖肉|あおしまたかし|季番,https://chii.in/subject/424379
110048,726,1438,監獄学園,监狱学园,2015,7.3,8189,搞笑|J.C.STAFF|2015年7月|漫画改|肉|TV|水岛努|监狱学园|2015|神谷浩史|校园|漫改|花泽香菜|燃|卖肉|横手美智子|日本|肉番|水島努|热血|智斗|2015年|节操|喜剧|伊藤静|興津和幸|小西克幸|恋爱|铃村健一|日本动画,https://chii.in/subject/110048
146093,730,1449,亜人,亚人,2016,7.3,6277,漫画改|2016年1月|科幻|TV|PolygonPictures|3D|战斗|2016|亜人|亚人|漫改|宮野真守|櫻井孝宏|细谷佳正|安藤裕章|奇幻|日本|桜井画門|悬疑|热血|智斗|2016年|剧情|宫野真守|日本动画|超能力|樱井孝宏|猎奇|濑古浩司|小松未可子,https://chii.in/subject/146093
240039,732,1457,ブギーポップは笑わない,不吉波普不笑,2019,7.3,5880,MADHouse|轻小说改|2019年1月|悬疑|TV|夏目真悟|奇幻|2019|轻改|悠木碧|牛尾憲輔|战斗|世界系|小说改|日本|鈴木智尋|群像|牛尾宪辅|意识流|不吉波普不笑|校园|电波|2019年|剧情|日本动画|2018|上遠野浩平|上远野浩平|科幻|猎奇,https://chii.in/subject/240039
328195,733,1461,鬼滅の刃 遊郭編,鬼灭之刃 游郭篇,2021,7.3,11686,热血|ufotable|战斗|漫画改|鬼灭之刃|TV|2021年10月|2021|奇幻|漫改|JUMP|2021年12月|梶浦由记|日本|外崎春雄|续作|霸权|2022年1月|2021年|搞笑|冒险|2022|椎名豪|日漫|日本动画|季番|梶浦由記|燃|泽城美雪|2020s,https://chii.in/subject/328195
419846,737,1467,陰の実力者になりたくて！ 2nd season,想要成为影之实力者！ 第二季,2023,7.3,9706,异世界|龙傲天|2023年10月|搞笑|轻小说改|战斗|TV|装逼|奇幻|Nexus|2023|后宫|轻改|中西和也|小说改|日本|续集|中二|穿越|续作|想要成为影之实力者|厕纸|转生|误解系|想要成为影之实力者！|校园|2023年|神作|日本动画|加藤還一,https://chii.in/subject/419846
505895,738,1469,ネガポジアングラー,悲喜渔生,2024,7.3,5070,原创|日常|2024年10月|钓鱼|治愈|TV|NUT|2024|日本|钓鱼佬|无法预测的命运之舞台|上村泰|铃木智寻|运动|石川界人|群像|秋季|科普|搞笑|2024年|人生|2024秋|悲喜渔生|鈴木智尋|20年代|TVA|季番|好看|2020s|励志,https://chii.in/subject/505895
536,740,1471,エルフェンリート,妖精的旋律,2004,7.3,6012,血腥|妖精的旋律|暴力美学|猎奇|冈本伦|TV|双重人格|2004|番茄酱|神配乐|漫画改|R18|暴力|2004年7月|Arms|Elfen_Lied|漫改|猫娘|日本|萌|科幻|战斗|OP!|奇幻|致郁|治愈|神户守|神戸守|Elfen|2004年,https://chii.in/subject/536
37137,750,1494,TARI TARI,,2012,7.3,6211,P.A.WORKS|青春|校园|原创|2012年7月|治愈|音乐|TV|2012|TARI_TARI|信PA得画质|早见沙织|高垣彩阳|日常|日本|橋本昌和|励志|桥本昌和|2012夏|関口可奈味|百合|横手美智子|2012年|早見沙織|浜口史郎|TARI|瀬戸麻沙美|高垣彩陽|社团|TVA,https://chii.in/subject/37137
10739,755,1510,神のみぞ知るセカイII,只有神知道的世界 第二季,2011,7.3,6114,只有神知道的世界第二季|攻略之神|2011年4月|后宫|TV|神大人|漫画改|三次元神马的都是浮云|只有神知道的世界|2011|恋爱|Manglobe|卡密撒马|下野紘|校园|漫改|很多萌妹子|搞笑|继续攻略|奇幻|god-only-knows|高柳滋仁|日本|续作|bug魔|日常|早见沙织|仓田英之|2011年|神,https://chii.in/subject/10739
245665,756,1514,鬼滅の刃,鬼灭之刃,2019,7.3,20621,热血|战斗|ufotable|漫改|2019年4月|鬼灭之刃|TV|漫画改|JUMP|2019|奇幻|梶浦由记|日本|外崎春雄|椎名豪|搞笑|2019年|冒险|燃|日本动画|花江夏树|日漫|梶浦由記|半年番|鬼头明里|剧情|吾峠呼世晴|下野紘|花江夏樹|治愈,https://chii.in/subject/245665
75989,757,1515,ラブライブ! 第2期,Love Live! 第二季,2014,7.3,7257,偶像|SUNRISE|校园|音乐|2014年4月|原创|LoveLive!|百合|TV|LoveLive！|2014|花田十辉|青春|萌|校園|LoveLive|京極尚彦|日本|京极尚彦|续作|轻百合|花田十輝|日常|2014年|励志|治愈|室田雄平|日本动画|LL|TVA,https://chii.in/subject/75989
55113,770,1545,たまこまーけっと,玉子市场,2013,7.3,14456,京阿尼|原创|治愈|2013年1月|萌|日常|玉子市场|TV|山田尚子|2013|京都アニメーション|恋爱|乡村爱情|京都动画|京都|玉子超市|日本|校园|原创动画|吉田玲子|青春|搞笑|2013年|一月番|洲崎绫|废萌|萌系|堀口悠纪子|季番|百合,https://chii.in/subject/55113
1600,773,1552,BLEACH,死神,2004,7.3,5254,BLEACH|热血|死神|久保带人|民工|TV|JUMP|漫画改|2004|战斗|斩魄刀|2004年10月|StudioPierrot|不说啥了|漫改|BL—EACH|日本|破面|奇幻|原创中|长篇|假面|ぴえろ|動畫|未知系|2004年|童年|折笠富美子|阿部記之|阿部记之,https://chii.in/subject/1600
402128,774,1557,Fate/strange Fake -Whispers of Dawn-,命运-奇异赝品 黎明低语,2023,7.3,6337,A-1Pictures|Fate|Type-Moon|战斗|轻小说改|奇幻|2023年7月|2023|TV|成田良悟|轻改|小说改|OVA|榎户骏|日本|坂诘嵩仁|剧场版|2022|TVSP|群像|榎戸駿|坂詰嵩仁|泽野弘之|2023年|热血|大東大介|澤野弘之|SP|A-1_Pictures|2022年,https://chii.in/subject/402128
150746,781,1574,この美術部には問題がある！,这个美术社大有问题！,2016,7.3,11007,搞笑|校园|恋爱|日常|漫画改|2016年7月|Feel.|TV|2016|漫改|この美術部には問題がある！|小澤亜李|萌|及川啓|日本|及川启|青春|社团|2016年|治愈|喜剧|小林裕介|东山奈央|纯爱|荒川稔久|小泽亚李|水树奈奈|上坂堇|这个美术社大有问题|いみぎむる,https://chii.in/subject/150746
373247,785,1583,無職転生Ⅱ ～異世界行ったら本気だす～,无职转生 第二季 ～到了异世界就拿出真本事～,2023,7.3,15106,异世界|轻小说改|无职转生|StudioBind|2023年7月|TV|战斗|冒险|后宫|2023|奇幻|轻改|恋爱|小说改|日本|续集|冈本学|穿越|续作|平野宏树|校园|平野宏樹|转生|2023年|未定档|搞笑|热血|日常|神作|成长,https://chii.in/subject/373247
7842,788,1589,侵略!イカ娘,侵略！乌贼娘,2010,7.3,5278,触手娘|治愈|2010年10月|搞笑|TV|萌|水岛努|乌贼娘|萌。萌。萌。|2010|墨汁面|金元寿子|日常|漫画改|大姐是腹黑|田中理惠|萌片|Diomedéa|漫改|Diomedea|乌贼拟人|百合|中村悠一|日本|萌萌萌|横手美智子|水島努|2010年|藤村步|十月番,https://chii.in/subject/7842
272188,794,1596,邪神ちゃんドロップキック’,邪神与厨二病少女’,2020,7.3,5303,搞笑|日常|百合|2020年4月|TV|漫画改|NOMAD|轻百合|2020|漫改|萌|续作|鈴木愛奈|日本|矢野孝典|奇幻|邪神与厨二病少女|喜剧|佐藤光|2020年|轻百|萝莉|纯爱|高岭之花|后宫|玩梗|萌系|猎奇|夹心酱|魔幻,https://chii.in/subject/272188
5653,796,1599,屍鬼,尸鬼,2010,7.3,5856,悬疑|恐怖|尸鬼|小野不由美|2010年7月|TV|2010|内涵|下巴好尖|童梦|小说改|微内涵|藤崎龙|内山昂辉|漫画改|户松遥|轻小说改|猎奇|2010年7月番|日本|人性|童夢|奇幻|noitaminA|致郁|轻改|悠木碧|网野哲郎|アニメ|血腥,https://chii.in/subject/5653
332261,801,1616,ジョジョの奇妙な冒険 ストーンオーシャン,JOJO的奇妙冒险 石之海,2022,7.2,9589,JOJO|战斗|荒木飞吕彦|热血|TV|2022年1月|漫画改|davidproduction|漫改|2022|智斗|奇幻|石之海|大卫社|JOJO的奇妙冒险|日本|2021|加藤敏幸|david_production|续作|冒险|续篇|Netflix|荒木飛呂彦|小林靖子|2022年|david.production|超能力|JUMP|WEB,https://chii.in/subject/332261
411427,804,1627,SPY×FAMILY Season 2,间谍过家家 第二季,2023,7.2,10199,搞笑|日常|2023年10月|CloverWorks|漫画改|WITSTUDIO|家庭喜剧|TV|2023|漫改|间谍过家家|战斗|续集|日本|治愈|SPY×FAMILY|续作|古桥一浩|喜剧|校园|原田孝宏|大河内一楼|古橋一浩|家庭|2023年|京阿尼|亲情|WIT_STUDIO|恋爱|萌,https://chii.in/subject/411427
425591,808,1632,アンデッドガール・マーダーファルス,不死少女 杀人笑剧,2023,7.2,5871,推理|悬疑|2023年7月|TV|奇幻|LapinTrack|小说改|轻小说改|2023|畠山守|轻改|黒沢ともよ|战斗|青崎有吾|小俣真一|日本|高木登|2023年|怪异|黑泽朋世|小中千昭|ラパントラック|剧情|动画|不死少女|TVA|2023夏|季番|日漫|百合,https://chii.in/subject/425591
5976,812,1641,神のみぞ知るセカイ,只有神知道的世界,2010,7.2,8245,只有神知道的世界|后宫|攻陷之神|2010年10月|TV|神大人|漫画改|galgame|恋爱|Manglobe|2010|PFP|下野紘|接吻魔|漫改|校园|神哥哥|搞笑|可疑的肉片|若木民喜|日本|奇幻|高柳滋仁|花泽香菜|日常|2010-10月番|2010年|仓田英之|悠木碧|桂马,https://chii.in/subject/5976
